     Èas [s]    Napìtí [V]
     266,407  2,11260E-003
     266,672  2,11580E-003
     266,938  2,11810E-003
     267,204  2,12280E-003
     267,454  2,13010E-003
     267,719  2,13120E-003
     267,985  2,13690E-003
     268,250  2,14190E-003
     268,500  2,15030E-003
     268,766  2,15030E-003
     269,032  2,15510E-003
     269,282  2,15670E-003
     269,547  2,15960E-003
     269,813  2,16840E-003
     270,079  2,17370E-003
     270,344  2,17980E-003
     270,594  2,17860E-003
     270,860  2,18260E-003
     271,125  2,18390E-003
     271,391  2,18790E-003
     271,641  2,19320E-003
     271,907  2,19090E-003
     272,172  2,19420E-003
     272,438  2,19560E-003
     272,688  2,19570E-003
     272,954  2,19500E-003
     273,219  2,19870E-003
     273,485  2,20000E-003
     273,735  2,20250E-003
     274,000  2,21140E-003
     274,266  2,21600E-003
     274,532  2,22310E-003
     274,782  2,22410E-003
     275,047  2,23180E-003
     275,313  2,23620E-003
     275,579  2,24000E-003
     275,829  2,25200E-003
     276,094  2,24960E-003
     276,360  2,24840E-003
     276,625  2,25710E-003
     276,875  2,25900E-003
     277,141  2,26030E-003
     277,407  2,27200E-003
     277,672  2,27190E-003
     277,922  2,27920E-003
     278,188  2,28570E-003
     278,454  2,29280E-003
     278,719  2,29880E-003
     278,969  2,30180E-003
     279,235  2,30570E-003
     279,500  2,30920E-003
     279,766  2,31550E-003
     280,016  2,31370E-003
     280,282  2,31160E-003
     280,547  2,31250E-003
     280,813  2,31210E-003
     281,063  2,31460E-003
     281,329  2,31830E-003
     281,594  2,32050E-003
     281,860  2,32570E-003
     282,110  2,33030E-003
     282,375  2,33480E-003
     282,641  2,34340E-003
     282,907  2,34250E-003
     283,172  2,34530E-003
     283,422  2,34610E-003
     283,688  2,35530E-003
     283,954  2,36070E-003
     284,219  2,35770E-003
     284,469  2,35530E-003
     284,735  2,36250E-003
     285,000  2,36250E-003
     285,266  2,36680E-003
     285,516  2,37350E-003
     285,782  2,37920E-003
     286,047  2,38880E-003
     286,313  2,39620E-003
     286,563  2,40710E-003
     286,829  2,41330E-003
     287,094  2,41320E-003
     287,360  2,41490E-003
     287,610  2,41590E-003
     287,875  2,42470E-003
     288,141  2,42640E-003
     288,407  2,42420E-003
     288,672  2,42660E-003
     288,938  2,43080E-003
     289,204  2,42770E-003
     289,469  2,43070E-003
     289,735  2,43200E-003
     290,000  2,43690E-003
     290,266  2,43920E-003
     290,532  2,44400E-003
     290,797  2,44870E-003
     291,063  2,45190E-003
     291,329  2,45720E-003
     291,610  2,45680E-003
     291,875  2,46440E-003
     292,141  2,47580E-003
     292,407  2,47390E-003
     292,672  2,47410E-003
     292,938  2,48180E-003
     293,204  2,48140E-003
     293,469  2,48510E-003
     293,735  2,49350E-003
     294,000  2,50090E-003
     294,266  2,50500E-003
     294,532  2,51270E-003
     294,797  2,52180E-003
     295,063  2,52610E-003
     295,329  2,52920E-003
     295,594  2,53260E-003
     295,844  2,53620E-003
     296,110  2,54390E-003
     296,375  2,54350E-003
     296,641  2,54180E-003
     296,907  2,54300E-003
     297,172  2,55050E-003
     297,422  2,54790E-003
     297,688  2,55390E-003
     297,954  2,55960E-003
     298,219  2,56210E-003
     298,485  2,56480E-003
     298,750  2,57020E-003
     299,016  2,57660E-003
     299,266  2,57970E-003
     299,532  2,58220E-003
     299,797  2,58310E-003
     300,063  2,59070E-003
     300,329  2,59380E-003
     300,594  2,59370E-003
     300,860  2,59670E-003
     301,125  2,60550E-003
     301,391  2,60030E-003
     301,641  2,60290E-003
     301,907  2,60730E-003
     302,172  2,60950E-003
     302,438  2,61360E-003
     302,704  2,61750E-003
     302,969  2,62630E-003
     303,235  2,63360E-003
     303,500  2,63990E-003
     303,750  2,64320E-003
     304,016  2,65310E-003
     304,282  2,66630E-003
     304,547  2,66320E-003
     304,813  2,66540E-003
     305,079  2,67000E-003
     305,344  2,66940E-003
     305,610  2,67030E-003
     305,860  2,67620E-003
     306,125  2,68350E-003
     306,391  2,68670E-003
     306,657  2,69170E-003
     306,922  2,69680E-003
     307,188  2,70290E-003
     307,454  2,70520E-003
     307,719  2,70790E-003
     307,985  2,70880E-003
     308,235  2,71740E-003
     308,500  2,71730E-003
     308,766  2,71790E-003
     309,032  2,71660E-003
     309,297  2,72100E-003
     309,563  2,71960E-003
     309,829  2,72310E-003
     310,094  2,73100E-003
     310,344  2,73870E-003
     310,610  2,74200E-003
     310,875  2,74730E-003
     311,141  2,75520E-003
     311,407  2,76240E-003
     311,672  2,76540E-003
     311,938  2,77120E-003
     312,204  2,77640E-003
     312,469  2,78750E-003
     312,735  2,78640E-003
     313,000  2,78800E-003
     313,250  2,78820E-003
     313,516  2,79420E-003
     313,782  2,79160E-003
     314,047  2,79600E-003
     314,313  2,80010E-003
     314,579  2,80600E-003
     314,844  2,81220E-003
     315,110  2,81790E-003
     315,375  2,82370E-003
     315,641  2,82780E-003
     315,907  2,82950E-003
     316,157  2,82930E-003
     316,422  2,83560E-003
     316,688  2,83670E-003
     316,954  2,83720E-003
     317,219  2,83590E-003
     317,485  2,83870E-003
     317,750  2,83940E-003
     318,016  2,84540E-003
     318,282  2,85100E-003
     318,547  2,85440E-003
     318,813  2,86160E-003
     319,079  2,86430E-003
     319,344  2,87100E-003
     319,610  2,87360E-003
     319,875  2,87620E-003
     320,141  2,87540E-003
     320,407  2,88120E-003
     320,672  2,88640E-003
     320,938  2,89100E-003
     321,204  2,89280E-003
     321,469  2,89740E-003
     321,735  2,89900E-003
     322,000  2,90600E-003
     322,266  2,91090E-003
     322,516  2,91820E-003
     322,797  2,92150E-003
     323,063  2,92560E-003
     323,329  2,93040E-003
     323,594  2,93620E-003
     323,860  2,93920E-003
     324,125  2,94000E-003
     324,391  2,94450E-003
     324,657  2,95360E-003
     324,922  2,95250E-003
     325,188  2,95200E-003
     325,454  2,95180E-003
     325,719  2,95530E-003
     325,985  2,95450E-003
     326,250  2,95850E-003
     326,516  2,96170E-003
     326,782  2,96470E-003
     327,047  2,97010E-003
     327,313  2,97510E-003
     327,579  2,98130E-003
     327,844  2,98720E-003
     328,110  2,99290E-003
     328,375  2,99440E-003
     328,641  3,00350E-003
     328,907  3,01110E-003
     329,172  3,01000E-003
     329,438  3,01160E-003
     329,704  3,01500E-003
     329,969  3,01860E-003
     330,235  3,02920E-003
     330,500  3,03240E-003
     330,766  3,03800E-003
     331,032  3,04480E-003
     331,297  3,04920E-003
     331,563  3,05560E-003
     331,829  3,06150E-003
     332,094  3,06840E-003
     332,360  3,06780E-003
     332,625  3,07040E-003
     332,891  3,08090E-003
     333,157  3,07850E-003
     333,422  3,07970E-003
     333,688  3,07820E-003
     333,954  3,08020E-003
     334,219  3,08360E-003
     334,485  3,08800E-003
     334,750  3,09270E-003
     335,016  3,09760E-003
     335,282  3,10370E-003
     335,547  3,10950E-003
     335,813  3,11530E-003
     336,079  3,11990E-003
     336,344  3,12150E-003
     336,610  3,12370E-003
     336,875  3,13450E-003
     337,141  3,13420E-003
     337,407  3,13830E-003
     337,672  3,13650E-003
     337,938  3,14050E-003
     338,204  3,14300E-003
     338,469  3,14880E-003
     338,735  3,15480E-003
     339,000  3,16070E-003
     339,266  3,16980E-003
     339,532  3,17930E-003
     339,797  3,19010E-003
     340,063  3,19320E-003
     340,329  3,19690E-003
     340,594  3,19740E-003
     340,860  3,20390E-003
     341,125  3,20720E-003
     341,391  3,20730E-003
     341,657  3,20700E-003
     341,922  3,20940E-003
     342,188  3,21100E-003
     342,454  3,21840E-003
     342,719  3,22520E-003
     342,985  3,22610E-003
     343,250  3,22890E-003
     343,516  3,23360E-003
     343,782  3,23810E-003
     344,047  3,24370E-003
     344,313  3,24650E-003
     344,579  3,24560E-003
     344,844  3,24720E-003
     345,110  3,25440E-003
     345,375  3,25730E-003
     345,641  3,26280E-003
     345,907  3,26350E-003
     346,172  3,26690E-003
     346,438  3,27200E-003
     346,704  3,27700E-003
     346,969  3,28170E-003
     347,235  3,28800E-003
     347,516  3,29550E-003
     347,782  3,30320E-003
     348,047  3,31220E-003
     348,313  3,31530E-003
     348,579  3,32000E-003
     348,844  3,32220E-003
     349,110  3,33120E-003
     349,375  3,33290E-003
     349,641  3,33780E-003
     349,907  3,33590E-003
     350,172  3,33810E-003
     350,438  3,34090E-003
     350,704  3,34650E-003
     350,969  3,35070E-003
     351,235  3,35500E-003
     351,500  3,36010E-003
     351,766  3,36500E-003
     352,032  3,37260E-003
     352,313  3,37450E-003
     352,579  3,37830E-003
     352,844  3,37950E-003
     353,110  3,38530E-003
     353,375  3,38930E-003
     353,641  3,39010E-003
     353,907  3,38980E-003
     354,172  3,39510E-003
     354,438  3,39370E-003
     354,704  3,39760E-003
     354,985  3,40410E-003
     355,250  3,40510E-003
     355,516  3,40970E-003
     355,782  3,41540E-003
     356,047  3,42230E-003
     356,313  3,42650E-003
     356,579  3,43430E-003
     356,844  3,43800E-003
     357,125  3,44730E-003
     357,391  3,45600E-003
     357,657  3,45840E-003
     357,922  3,45830E-003
     358,188  3,46290E-003
     358,454  3,46130E-003
     358,719  3,46690E-003
     358,985  3,47500E-003
     359,266  3,47730E-003
     359,532  3,48170E-003
     359,797  3,48900E-003
     360,063  3,49680E-003
     360,329  3,49940E-003
     360,579  3,50460E-003
     360,844  3,50940E-003
     361,110  3,51040E-003
     361,375  3,51680E-003
     361,625  3,52060E-003
     361,891  3,51780E-003
     362,157  3,51640E-003
     362,422  3,51930E-003
     362,672  3,52360E-003
     362,938  3,52870E-003
     363,204  3,53650E-003
     363,469  3,54180E-003
     363,719  3,54580E-003
     363,985  3,55270E-003
     364,250  3,56200E-003
     364,516  3,56700E-003
     364,766  3,57220E-003
     365,032  3,57580E-003
     365,297  3,58220E-003
     365,563  3,59540E-003
     365,813  3,59760E-003
     366,079  3,59870E-003
     366,344  3,59660E-003
     366,610  3,59650E-003
     366,860  3,60080E-003
     367,125  3,60760E-003
     367,391  3,60870E-003
     367,641  3,61530E-003
     367,907  3,62030E-003
     368,172  3,62600E-003
     368,438  3,63320E-003
     368,688  3,63560E-003
     368,954  3,64090E-003
     369,219  3,64130E-003
     369,485  3,64890E-003
     369,750  3,65570E-003
     370,000  3,65770E-003
     370,266  3,65200E-003
     370,532  3,65230E-003
     370,797  3,65420E-003
     371,047  3,65960E-003
     371,313  3,66430E-003
     371,579  3,66910E-003
     371,844  3,67390E-003
     372,094  3,67980E-003
     372,360  3,68570E-003
     372,625  3,68760E-003
     372,891  3,69420E-003
     373,141  3,69410E-003
     373,407  3,69410E-003
     373,672  3,69890E-003
     373,938  3,70660E-003
     374,188  3,70840E-003
     374,454  3,71200E-003
     374,719  3,71540E-003
     374,985  3,72190E-003
     375,250  3,72780E-003
     375,500  3,73450E-003
     375,766  3,74200E-003
     376,032  3,74630E-003
     376,297  3,75290E-003
     376,547  3,75820E-003
     376,813  3,76010E-003
     377,079  3,76740E-003
     377,344  3,77120E-003
     377,594  3,77400E-003
     377,860  3,77890E-003
     378,125  3,78510E-003
     378,391  3,78280E-003
     378,641  3,78520E-003
     378,907  3,78430E-003
     379,172  3,78520E-003
     379,438  3,78890E-003
     379,704  3,78890E-003
     379,954  3,79380E-003
     380,219  3,79860E-003
     380,485  3,80480E-003
     380,750  3,81160E-003
     381,000  3,81500E-003
     381,266  3,81920E-003
     381,532  3,82240E-003
     381,797  3,83180E-003
     382,047  3,83940E-003
     382,313  3,84120E-003
     382,579  3,84030E-003
     382,844  3,84370E-003
     383,110  3,84750E-003
     383,360  3,85530E-003
     383,625  3,86050E-003
     383,891  3,86370E-003
     384,141  3,86980E-003
     384,407  3,87640E-003
     384,672  3,88480E-003
     384,938  3,88770E-003
     385,204  3,89110E-003
     385,454  3,89330E-003
     385,719  3,89860E-003
     385,985  3,90300E-003
     386,250  3,90690E-003
     386,516  3,90410E-003
     386,782  3,90710E-003
     387,047  3,91120E-003
     387,313  3,91000E-003
     387,563  3,91400E-003
     387,829  3,92020E-003
     388,094  3,92350E-003
     388,360  3,92900E-003
     388,625  3,93520E-003
     388,891  3,93840E-003
     389,157  3,94170E-003
     389,422  3,94440E-003
     389,688  3,94770E-003
     389,938  3,95210E-003
     390,204  3,95550E-003
     390,469  3,95660E-003
     390,735  3,96070E-003
     391,000  3,96100E-003
     391,266  3,96030E-003
     391,532  3,96350E-003
     391,797  3,97040E-003
     392,047  3,97590E-003
     392,313  3,98560E-003
     392,579  3,99550E-003
     392,844  4,00360E-003
     393,110  4,00830E-003
     393,375  4,01330E-003
     393,641  4,01580E-003
     393,907  4,02240E-003
     394,157  4,02750E-003
     394,422  4,02820E-003
     394,688  4,03290E-003
     394,954  4,03290E-003
     395,219  4,03300E-003
     395,485  4,03740E-003
     395,750  4,04290E-003
     396,000  4,04670E-003
     396,266  4,05060E-003
     396,532  4,05570E-003
     396,797  4,06260E-003
     397,063  4,06390E-003
     397,329  4,06550E-003
     397,594  4,06800E-003
     397,860  4,07090E-003
     398,110  4,07510E-003
     398,375  4,08040E-003
     398,641  4,08270E-003
     398,907  4,09050E-003
     399,172  4,08980E-003
     399,438  4,09040E-003
     399,704  4,09390E-003
     399,969  4,10010E-003
     400,235  4,10560E-003
     400,500  4,11290E-003
     400,750  4,12090E-003
     401,016  4,12990E-003
     401,282  4,13260E-003
     401,547  4,13780E-003
     401,813  4,14140E-003
     402,079  4,14790E-003
     402,344  4,15070E-003
     402,610  4,15200E-003
     402,860  4,15650E-003
     403,125  4,15710E-003
     403,391  4,15570E-003
     403,657  4,15870E-003
     403,922  4,16380E-003
     404,188  4,16970E-003
     404,454  4,17500E-003
     404,719  4,18180E-003
     404,985  4,19180E-003
     405,235  4,19280E-003
     405,500  4,19440E-003
     405,766  4,19920E-003
     406,032  4,20260E-003
     406,297  4,20600E-003
     406,563  4,21050E-003
     406,829  4,21310E-003
     407,094  4,22260E-003
     407,344  4,21790E-003
     407,610  4,21980E-003
     407,875  4,22330E-003
     408,141  4,22830E-003
     408,407  4,23290E-003
     408,672  4,23850E-003
     408,938  4,24520E-003
     409,204  4,25050E-003
     409,469  4,25320E-003
     409,719  4,25910E-003
     409,985  4,26690E-003
     410,250  4,27280E-003
     410,516  4,27790E-003
     410,782  4,28400E-003
     411,047  4,29450E-003
     411,313  4,29670E-003
     411,579  4,29610E-003
     411,844  4,29710E-003
     412,094  4,30230E-003
     412,360  4,30490E-003
     412,625  4,31320E-003
     412,891  4,31940E-003
     413,157  4,32710E-003
     413,422  4,32850E-003
     413,688  4,32850E-003
     413,954  4,33450E-003
     414,204  4,33950E-003
     414,469  4,34170E-003
     414,735  4,33900E-003
     415,000  4,34020E-003
     415,266  4,35150E-003
     415,532  4,34830E-003
     415,797  4,34930E-003
     416,063  4,35180E-003
     416,329  4,35400E-003
     416,579  4,36120E-003
     416,844  4,36920E-003
     417,110  4,37430E-003
     417,375  4,38200E-003
     417,641  4,38290E-003
     417,907  4,38800E-003
     418,172  4,39320E-003
     418,438  4,40270E-003
     418,704  4,40440E-003
     418,969  4,40960E-003
     419,235  4,41590E-003
     419,500  4,41810E-003
     419,750  4,41730E-003
     420,016  4,42200E-003
     420,282  4,42600E-003
     420,547  4,43000E-003
     420,813  4,43670E-003
     421,079  4,44210E-003
     421,344  4,45140E-003
     421,610  4,45420E-003
     421,875  4,45880E-003
     422,125  4,46080E-003
     422,391  4,46700E-003
     422,657  4,46770E-003
     422,922  4,46710E-003
     423,188  4,46890E-003
     423,454  4,47610E-003
     423,719  4,47610E-003
     423,985  4,47730E-003
     424,250  4,48200E-003
     424,516  4,48510E-003
     424,782  4,49200E-003
     425,047  4,49800E-003
     425,313  4,50930E-003
     425,579  4,51070E-003
     425,844  4,51260E-003
     426,110  4,51670E-003
     426,375  4,51890E-003
     426,641  4,52100E-003
     426,907  4,52050E-003
     427,157  4,52370E-003
     427,422  4,53040E-003
     427,688  4,53500E-003
     427,954  4,53880E-003
     428,235  4,54930E-003
     428,485  4,55340E-003
     428,750  4,55900E-003
     429,016  4,56740E-003
     429,282  4,57660E-003
     429,547  4,58080E-003
     429,813  4,58190E-003
     430,079  4,58260E-003
     430,344  4,58430E-003
     430,610  4,59030E-003
     430,875  4,59710E-003
     431,141  4,59670E-003
     431,407  4,59700E-003
     431,672  4,59780E-003
     431,938  4,60220E-003
     432,204  4,60710E-003
     432,469  4,60780E-003
     432,735  4,61110E-003
     433,000  4,61830E-003
     433,266  4,62470E-003
     433,532  4,63050E-003
     433,797  4,63120E-003
     434,063  4,63540E-003
     434,329  4,63740E-003
     434,594  4,64330E-003
     434,860  4,65000E-003
     435,125  4,65140E-003
     435,391  4,65680E-003
     435,657  4,65870E-003
     435,922  4,66160E-003
     436,188  4,66490E-003
     436,454  4,67250E-003
     436,719  4,67750E-003
     436,985  4,68490E-003
     437,250  4,69070E-003
     437,516  4,70030E-003
     437,782  4,70620E-003
     438,047  4,70790E-003
     438,313  4,70970E-003
     438,579  4,71490E-003
     438,844  4,71660E-003
     439,110  4,72300E-003
     439,375  4,72230E-003
     439,641  4,72630E-003
     439,907  4,72760E-003
     440,172  4,73010E-003
     440,438  4,73470E-003
     440,704  4,73790E-003
     440,969  4,74120E-003
     441,235  4,74760E-003
     441,500  4,75440E-003
     441,766  4,75970E-003
     442,032  4,76110E-003
     442,297  4,76320E-003
     442,563  4,76630E-003
     442,829  4,77030E-003
     443,094  4,77900E-003
     443,360  4,78090E-003
     443,625  4,77910E-003
     443,891  4,78200E-003
     444,157  4,78380E-003
     444,422  4,78860E-003
     444,688  4,78950E-003
     444,954  4,79330E-003
     445,219  4,79990E-003
     445,485  4,80890E-003
     445,750  4,82200E-003
     446,016  4,82710E-003
     446,282  4,83320E-003
     446,547  4,83930E-003
     446,813  4,84310E-003
     447,079  4,84450E-003
     447,344  4,84760E-003
     447,610  4,85060E-003
     447,875  4,85270E-003
     448,141  4,85280E-003
     448,407  4,85800E-003
     448,672  4,86440E-003
     448,938  4,86640E-003
     449,204  4,87240E-003
     449,469  4,87980E-003
     449,735  4,88940E-003
     450,000  4,89070E-003
     450,266  4,89190E-003
     450,532  4,89050E-003
     450,797  4,89170E-003
     451,063  4,89380E-003
     451,329  4,90120E-003
     451,594  4,90440E-003
     451,860  4,90540E-003
     452,125  4,90560E-003
     452,391  4,91010E-003
     452,657  4,91660E-003
     452,922  4,91950E-003
     453,188  4,92380E-003
     453,454  4,93060E-003
     453,719  4,93970E-003
     454,000  4,94820E-003
     454,266  4,95080E-003
     454,532  4,95390E-003
     454,797  4,95580E-003
     455,063  4,96270E-003
     455,329  4,96690E-003
     455,594  4,97730E-003
     455,860  4,97490E-003
     456,125  4,98130E-003
     456,391  4,98010E-003
     456,657  4,98310E-003
     456,922  4,98810E-003
     457,188  4,98960E-003
     457,454  4,99380E-003
     457,719  5,00190E-003
     457,985  5,01290E-003
     458,250  5,01210E-003
     458,516  5,01310E-003
     458,782  5,01480E-003
     459,047  5,02070E-003
     459,313  5,02230E-003
     459,579  5,02790E-003
     459,844  5,03020E-003
     460,110  5,03590E-003
     460,375  5,03550E-003
     460,641  5,03850E-003
     460,907  5,04300E-003
     461,172  5,04650E-003
     461,438  5,05030E-003
     461,704  5,05620E-003
     461,969  5,06610E-003
     462,235  5,06530E-003
     462,500  5,06800E-003
     462,766  5,06930E-003
     463,032  5,07510E-003
     463,297  5,07930E-003
     463,563  5,09000E-003
     463,829  5,09600E-003
     464,094  5,09950E-003
     464,360  5,10160E-003
     464,625  5,10550E-003
     464,891  5,11110E-003
     465,157  5,11510E-003
     465,422  5,11880E-003
     465,688  5,12430E-003
     465,954  5,13300E-003
     466,219  5,14190E-003
     466,485  5,14550E-003
     466,750  5,14900E-003
     467,016  5,15160E-003
     467,282  5,15560E-003
     467,547  5,15880E-003
     467,813  5,16230E-003
     468,079  5,16340E-003
     468,344  5,16260E-003
     468,610  5,16290E-003
     468,875  5,16630E-003
     469,141  5,16750E-003
     469,407  5,17040E-003
     469,672  5,17660E-003
     469,938  5,18370E-003
     470,204  5,19500E-003
     470,469  5,19750E-003
     470,735  5,19950E-003
     471,000  5,19940E-003
     471,266  5,20740E-003
     471,547  5,21400E-003
     471,813  5,21730E-003
     472,079  5,22280E-003
     472,344  5,22920E-003
     472,610  5,23030E-003
     472,875  5,23720E-003
     473,141  5,24150E-003
     473,407  5,24430E-003
     473,672  5,25070E-003
     473,938  5,25670E-003
     474,204  5,26680E-003
     474,469  5,27250E-003
     474,735  5,27380E-003
     475,016  5,26950E-003
     475,282  5,27750E-003
     475,547  5,28720E-003
     475,813  5,28780E-003
     476,079  5,29140E-003
     476,344  5,29350E-003
     476,610  5,29330E-003
     476,875  5,29650E-003
     477,141  5,30350E-003
     477,407  5,30580E-003
     477,672  5,31030E-003
     477,938  5,31710E-003
     478,204  5,33030E-003
     478,469  5,33260E-003
     478,735  5,33600E-003
     479,016  5,33550E-003
     479,282  5,33600E-003
     479,547  5,33800E-003
     479,813  5,34320E-003
     480,079  5,34470E-003
     480,344  5,34820E-003
     480,610  5,35130E-003
     480,875  5,35530E-003
     481,141  5,36240E-003
     481,422  5,36540E-003
     481,688  5,37400E-003
     481,954  5,38490E-003
     482,219  5,39390E-003
     482,485  5,40170E-003
     482,750  5,40370E-003
     483,016  5,40970E-003
     483,282  5,41130E-003
     483,563  5,41260E-003
     483,829  5,41520E-003
     484,094  5,41650E-003
     484,360  5,41740E-003
     484,625  5,42050E-003
     484,891  5,42570E-003
     485,157  5,43250E-003
     485,422  5,43390E-003
     485,704  5,43930E-003
     485,969  5,44400E-003
     486,235  5,44930E-003
     486,500  5,46020E-003
     486,766  5,45390E-003
     487,032  5,45750E-003
     487,297  5,46060E-003
     487,563  5,46440E-003
     487,829  5,46860E-003
     488,094  5,47460E-003
     488,360  5,47750E-003
     488,641  5,48010E-003
     488,907  5,48370E-003
     489,157  5,49130E-003
     489,438  5,49590E-003
     489,704  5,50040E-003
     489,969  5,50600E-003
     490,235  5,51290E-003
     490,500  5,52260E-003
     490,766  5,52780E-003
     491,032  5,52800E-003
     491,297  5,53250E-003
     491,579  5,53920E-003
     491,844  5,53920E-003
     492,110  5,54300E-003
     492,375  5,54740E-003
     492,641  5,54760E-003
     492,907  5,55050E-003
     493,172  5,55610E-003
     493,438  5,56240E-003
     493,704  5,56420E-003
     493,985  5,56800E-003
     494,250  5,57300E-003
     494,516  5,58250E-003
     494,782  5,58780E-003
     495,047  5,58880E-003
     495,313  5,59000E-003
     495,594  5,59500E-003
     495,860  5,59580E-003
     496,125  5,60370E-003
     496,391  5,60680E-003
     496,657  5,60600E-003
     496,922  5,61010E-003
     497,188  5,61330E-003
     497,454  5,61790E-003
     497,735  5,61940E-003
     498,000  5,62300E-003
     498,266  5,62910E-003
     498,532  5,63750E-003
     498,797  5,64520E-003
     499,063  5,64900E-003
     499,329  5,65440E-003
     499,610  5,66090E-003
     499,875  5,66500E-003
     500,141  5,67060E-003
     500,422  5,67440E-003
     500,704  5,67410E-003
     500,985  5,67420E-003
     501,282  5,68130E-003
     501,563  5,68670E-003
     501,860  5,68970E-003
     502,141  5,69510E-003
     502,422  5,69960E-003
     502,688  5,71210E-003
     502,954  5,71680E-003
     503,219  5,71730E-003
     503,485  5,71970E-003
     503,750  5,72280E-003
     504,016  5,72360E-003
     504,282  5,72510E-003
     504,563  5,72840E-003
     504,829  5,72970E-003
     505,094  5,73250E-003
     505,360  5,73850E-003
     505,625  5,74620E-003
     505,891  5,74920E-003
     506,157  5,75350E-003
     506,422  5,76140E-003
     506,704  5,76860E-003
     506,969  5,77790E-003
     507,235  5,78580E-003
     507,500  5,78680E-003
     507,766  5,79160E-003
     508,032  5,79690E-003
     508,297  5,79910E-003
     508,563  5,80160E-003
     508,844  5,80200E-003
     509,110  5,80610E-003
     509,375  5,80870E-003
     509,641  5,81830E-003
     509,907  5,82070E-003
     510,172  5,82780E-003
     510,438  5,82930E-003
     510,704  5,83600E-003
     510,985  5,84750E-003
     511,250  5,85110E-003
     511,516  5,86050E-003
     511,782  5,85910E-003
     512,047  5,86180E-003
     512,313  5,86200E-003
     512,579  5,86350E-003
     512,844  5,86440E-003
     513,125  5,86720E-003
     513,391  5,87190E-003
     513,657  5,87770E-003
     513,922  5,88190E-003
     514,188  5,88530E-003
     514,454  5,88940E-003
     514,719  5,89620E-003
     515,000  5,90500E-003
     515,266  5,90810E-003
     515,532  5,91360E-003
     515,797  5,91180E-003
     516,063  5,91440E-003
     516,329  5,91850E-003
     516,594  5,92400E-003
     516,860  5,92670E-003
     517,141  5,93330E-003
     517,407  5,93950E-003
     517,672  5,94830E-003
     517,938  5,95120E-003
     518,204  5,95500E-003
     518,469  5,96000E-003
     518,750  5,96640E-003
     519,016  5,97540E-003
     519,282  5,98040E-003
     519,547  5,98510E-003
     519,813  5,98620E-003
     520,079  5,98880E-003
     520,344  5,99170E-003
     520,610  5,99750E-003
     520,891  6,00320E-003
     521,157  5,99850E-003
     521,422  5,99920E-003
     521,688  6,00390E-003
     521,954  6,00850E-003
     522,219  6,00610E-003
     522,485  6,00900E-003
     522,750  6,01410E-003
     523,032  6,02180E-003
     523,297  6,02980E-003
     523,563  6,03550E-003
     523,829  6,03970E-003
     524,094  6,04240E-003
     524,375  6,04540E-003
     524,641  6,05030E-003
     524,907  6,05570E-003
     525,172  6,05640E-003
     525,438  6,05910E-003
     525,704  6,06510E-003
     525,969  6,07160E-003
     526,235  6,07500E-003
     526,516  6,08010E-003
     526,782  6,08600E-003
     527,047  6,09310E-003
     527,313  6,10210E-003
     527,579  6,10810E-003
     527,860  6,11420E-003
     528,125  6,11640E-003
     528,391  6,11850E-003
     528,657  6,12130E-003
     528,922  6,12570E-003
     529,204  6,12660E-003
     529,469  6,12850E-003
     529,735  6,13410E-003
     530,000  6,13840E-003
     530,266  6,13990E-003
     530,547  6,14530E-003
     530,813  6,15070E-003
     531,079  6,15740E-003
     531,344  6,16650E-003
     531,610  6,16710E-003
     531,891  6,16960E-003
     532,157  6,17700E-003
     532,422  6,17520E-003
     532,688  6,17620E-003
     532,969  6,18090E-003
     533,235  6,18110E-003
     533,500  6,18510E-003
     533,766  6,18900E-003
     534,032  6,19490E-003
     534,313  6,19860E-003
     534,579  6,20540E-003
     534,844  6,21220E-003
     535,110  6,22140E-003
     535,391  6,23130E-003
     535,657  6,23640E-003
     535,922  6,23980E-003
     536,188  6,24680E-003
     536,469  6,24760E-003
     536,735  6,24940E-003
     537,000  6,25440E-003
     537,266  6,25360E-003
     537,532  6,25770E-003
     537,813  6,26210E-003
     538,079  6,26650E-003
     538,344  6,27090E-003
     538,610  6,27510E-003
     538,875  6,28200E-003
     539,157  6,28720E-003
     539,422  6,29370E-003
     539,688  6,29830E-003
     539,954  6,30010E-003
     540,235  6,30390E-003
     540,500  6,30250E-003
     540,766  6,30650E-003
     541,032  6,31440E-003
     541,313  6,31470E-003
     541,579  6,31850E-003
     541,844  6,32310E-003
     542,110  6,32830E-003
     542,391  6,33440E-003
     542,657  6,33810E-003
     542,922  6,34740E-003
     543,188  6,35380E-003
     543,469  6,36040E-003
     543,735  6,36680E-003
     544,000  6,37020E-003
     544,266  6,37130E-003
     544,532  6,37470E-003
     544,813  6,38090E-003
     545,079  6,38420E-003
     545,344  6,39000E-003
     545,610  6,39150E-003
     545,891  6,39470E-003
     546,157  6,39980E-003
     546,422  6,40530E-003
     546,688  6,41030E-003
     546,969  6,41570E-003
     547,235  6,42290E-003
     547,500  6,42860E-003
     547,766  6,43890E-003
     548,047  6,44390E-003
     548,313  6,44500E-003
     548,579  6,44660E-003
     548,844  6,44770E-003
     549,125  6,45100E-003
     549,391  6,45170E-003
     549,657  6,45390E-003
     549,922  6,45850E-003
     550,204  6,46230E-003
     550,469  6,46500E-003
     550,735  6,47060E-003
     551,000  6,47780E-003
     551,282  6,48070E-003
     551,547  6,48850E-003
