 567.750 2.76180E-003
 568.016 2.76450E-003
 568.282 2.76780E-003
 568.547 2.77590E-003
 568.813 2.78550E-003
 569.063 2.79210E-003
 569.329 2.80430E-003
 569.594 2.81010E-003
 569.860 2.80880E-003
 570.125 2.80850E-003
 570.375 2.80790E-003
 570.641 2.81340E-003
 570.907 2.81460E-003
 571.172 2.82070E-003
 571.438 2.82190E-003
 571.688 2.82030E-003
 571.954 2.82470E-003
 572.219 2.82740E-003
 572.485 2.83330E-003
 572.750 2.83860E-003
 573.016 2.84090E-003
 573.266 2.84950E-003
 573.532 2.86610E-003
 573.797 2.86060E-003
 574.063 2.85890E-003
 574.329 2.85700E-003
 574.594 2.85800E-003
 574.860 2.86360E-003
 575.110 2.86320E-003
 575.375 2.87390E-003
 575.641 2.87350E-003
 575.907 2.87830E-003
 576.172 2.87810E-003
 576.438 2.87980E-003
 576.688 2.88480E-003
 576.954 2.88930E-003
 577.219 2.89510E-003
 577.485 2.90850E-003
 577.750 2.92170E-003
 578.016 2.91540E-003
 578.282 2.91440E-003
 578.532 2.92030E-003
 578.797 2.92910E-003
 579.063 2.93090E-003
 579.329 2.94630E-003
 579.594 2.94630E-003
 579.860 2.94780E-003
 580.125 2.95010E-003
 580.391 2.94920E-003
 580.657 2.95460E-003
 580.922 2.96470E-003
 581.188 2.96510E-003
 581.454 2.97810E-003
 581.704 2.99120E-003
 581.969 2.98550E-003
 582.235 2.98150E-003
 582.500 2.98190E-003
 582.766 2.98440E-003
 583.032 2.98240E-003
 583.297 2.98250E-003
 583.563 2.98660E-003
 583.829 2.97980E-003
 584.079 2.98960E-003
 584.344 2.99270E-003
 584.610 2.99280E-003
 584.875 2.99800E-003
 585.141 3.00750E-003
 585.407 3.01080E-003
 585.672 3.02520E-003
 585.938 3.03600E-003
 586.188 3.03380E-003
 586.454 3.02940E-003
 586.719 3.03160E-003
 586.985 3.04370E-003
 587.250 3.04400E-003
 587.516 3.04660E-003
 587.782 3.05740E-003
 588.047 3.05670E-003
 588.313 3.05900E-003
 588.563 3.05840E-003
 588.829 3.06230E-003
 589.094 3.07350E-003
 589.360 3.07710E-003
 589.625 3.08390E-003
 589.891 3.10020E-003
 590.157 3.09590E-003
 590.422 3.08980E-003
 590.672 3.09350E-003
 590.938 3.10010E-003
 591.204 3.10580E-003
 591.469 3.10130E-003
 591.735 3.10650E-003
 592.000 3.10900E-003
 592.266 3.10830E-003
 592.532 3.10810E-003
 592.782 3.11140E-003
 593.047 3.12340E-003
 593.313 3.12670E-003
 593.579 3.13360E-003
 593.844 3.14600E-003
 594.110 3.15270E-003
 594.375 3.14380E-003
 594.625 3.14320E-003
 594.891 3.14550E-003
 595.157 3.15130E-003
 595.422 3.15030E-003
 595.688 3.15780E-003
 595.954 3.15930E-003
 596.219 3.17340E-003
 596.485 3.17260E-003
 596.735 3.17760E-003
 597.000 3.18560E-003
 597.266 3.19490E-003
 597.532 3.19640E-003
 597.797 3.19850E-003
 598.063 3.20650E-003
 598.329 3.21010E-003
 598.594 3.21030E-003
 598.860 3.21030E-003
 599.125 3.21710E-003
 599.391 3.22220E-003
 599.657 3.21800E-003
 599.922 3.22020E-003
 600.188 3.23370E-003
 600.438 3.23040E-003
 600.704 3.22840E-003
 600.969 3.22840E-003
 601.219 3.23320E-003
 601.485 3.24220E-003
 601.750 3.24060E-003
 602.016 3.24320E-003
 602.282 3.24930E-003
 602.532 3.25540E-003
 602.797 3.25400E-003
 603.063 3.25560E-003
 603.329 3.26930E-003
 603.579 3.26840E-003
 603.844 3.26670E-003
 604.110 3.27790E-003
 604.375 3.28510E-003
 604.625 3.28760E-003
 604.891 3.29190E-003
 605.157 3.29430E-003
 605.422 3.30310E-003
 605.672 3.31380E-003
 605.938 3.31190E-003
